ticks,who,name,pop.0,susceptible,cum.cases,cum.infected,cum.recovered,new.cases,new.infected,new.recovered,new.tests,alert.level
19,13,Capital.and.Coast,316620,316535,64,102,0,7,11,0,333,4
19,19,Southern,328230,328210,15,22,0,3,4,0,367,4
19,18,South.Canterbury,60025,60019,2,7,0,0,0,0,67,4
19,0,Northland,178500,178496,4,4,0,0,0,0,181,4
19,10,Whanganui,64565,64557,5,9,0,1,3,0,58,4
19,16,West.Coast,32445,32443,1,2,0,0,0,0,29,4
19,4,Waikato,417130,417075,50,66,0,9,12,0,389,4
19,7,Tairawhiti,48965,48965,0,0,0,0,0,0,51,4
19,1,Waitemata,622350,622007,248,387,0,31,57,0,651,4
19,17,Canterbury,562870,562802,52,78,0,6,7,0,575,4
19,6,Bay.of.Plenty,236820,236800,15,24,0,1,3,0,232,4
19,3,Counties.Manukau,557790,557516,203,318,1,35,52,0,568,4
19,14,Wairarapa,44845,44804,32,44,0,5,7,0,42,4
19,12,Hutt.Valley,149270,149229,35,50,0,4,8,0,164,4
19,8,Taranaki,119640,119623,13,19,0,3,4,0,102,4
19,9,Hawkes.Bay,165360,165268,70,106,0,5,12,0,162,4
19,11,MidCentral,178240,178208,26,37,0,2,4,0,190,4
19,2,Auckland,538840,538485,278,412,0,52,73,0,524,4
19,15,Nelson.Marlborough,150280,150270,8,11,0,0,0,0,139,4
19,5,Lakes,110040,110037,4,4,0,0,0,0,96,4
20,13,Capital.and.Coast,316620,316518,77,119,0,13,17,0,295,4
20,4,Waikato,417130,417066,56,75,0,6,9,0,442,4
20,2,Auckland,538840,538415,328,482,0,50,70,0,500,4
20,3,Counties.Manukau,557790,557474,233,360,1,30,42,0,559,4
20,10,Whanganui,64565,64556,6,10,0,1,1,0,62,4
20,1,Waitemata,622350,621940,290,454,0,42,67,0,634,4
20,17,Canterbury,562870,562790,61,90,0,9,12,0,558,4
20,19,Southern,328230,328206,18,26,1,3,4,1,322,4
20,5,Lakes,110040,110034,5,7,0,1,3,0,119,4
20,9,Hawkes.Bay,165360,165255,78,119,0,8,13,0,161,4
20,11,MidCentral,178240,178203,30,42,0,4,5,0,213,4
20,16,West.Coast,32445,32442,1,3,0,0,1,0,34,4
20,7,Tairawhiti,48965,48965,0,0,0,0,0,0,40,4
20,12,Hutt.Valley,149270,149218,43,61,0,8,11,0,165,4
20,14,Wairarapa,44845,44798,36,50,0,4,6,0,45,4
20,18,South.Canterbury,60025,60016,2,10,0,0,3,0,59,4
20,15,Nelson.Marlborough,150280,150269,9,12,0,1,1,0,152,4
20,8,Taranaki,119640,119621,14,21,0,1,2,0,136,4
20,6,Bay.of.Plenty,236820,236797,17,27,0,2,3,0,234,4
20,0,Northland,178500,178496,4,4,1,0,0,1,187,4
21,19,Southern,328230,328204,20,28,1,2,2,0,298,4
21,14,Wairarapa,44845,44789,39,59,0,3,9,0,44,4
21,18,South.Canterbury,60025,60016,2,10,0,0,0,0,58,4
21,2,Auckland,538840,538341,376,556,0,48,74,0,500,4
21,11,MidCentral,178240,178191,40,54,0,10,12,0,187,4
21,12,Hutt.Valley,149270,149212,46,67,0,3,6,0,143,4
21,15,Nelson.Marlborough,150280,150269,9,12,0,0,0,0,141,4
21,17,Canterbury,562870,562777,68,103,0,7,13,0,559,4
21,7,Tairawhiti,48965,48965,0,0,0,0,0,0,51,3
21,4,Waikato,417130,417061,58,80,0,2,5,0,411,4
21,9,Hawkes.Bay,165360,165244,84,130,0,6,11,0,170,4
21,13,Capital.and.Coast,316620,316496,88,141,0,11,22,0,292,4
21,5,Lakes,110040,110030,8,11,0,3,4,0,105,3
21,1,Waitemata,622350,621890,327,504,0,37,50,0,620,4
21,8,Taranaki,119640,119618,15,24,0,1,3,0,149,4
21,10,Whanganui,64565,64556,6,10,0,0,0,0,60,3
21,16,West.Coast,32445,32441,1,4,0,0,1,0,34,3
21,0,Northland,178500,178496,4,4,1,0,0,0,201,4
21,6,Bay.of.Plenty,236820,236792,19,32,0,2,5,0,252,4
21,3,Counties.Manukau,557790,557430,264,404,1,31,44,0,548,4
22,18,South.Canterbury,60025,60015,3,11,0,1,1,0,70,4
22,9,Hawkes.Bay,165360,165223,98,151,0,14,21,0,187,4
22,14,Wairarapa,44845,44785,43,63,0,4,4,0,53,4
22,5,Lakes,110040,110028,8,13,0,0,2,0,90,3
22,3,Counties.Manukau,557790,557385,289,449,2,25,45,1,562,4
22,17,Canterbury,562870,562769,74,111,0,6,8,0,541,4
22,10,Whanganui,64565,64556,6,10,0,0,0,0,53,3
22,2,Auckland,538840,538270,426,627,1,50,71,1,546,4
22,6,Bay.of.Plenty,236820,236789,21,35,0,2,3,0,244,4
22,8,Taranaki,119640,119615,17,27,0,2,3,0,113,4
22,13,Capital.and.Coast,316620,316470,103,167,0,15,26,0,314,4
22,12,Hutt.Valley,149270,149201,53,78,0,7,11,0,159,4
22,16,West.Coast,32445,32441,1,4,0,0,0,0,26,3
22,11,MidCentral,178240,178187,41,58,0,1,4,0,192,4
22,4,Waikato,417130,417055,62,86,1,4,6,1,460,4
22,15,Nelson.Marlborough,150280,150268,10,13,0,1,1,0,151,4
22,7,Tairawhiti,48965,48965,0,0,0,0,0,0,50,3
22,19,Southern,328230,328199,22,33,1,2,5,0,318,4
22,1,Waitemata,622350,621823,369,571,1,42,67,1,644,4
22,0,Northland,178500,178496,4,4,1,0,0,0,174,4
23,12,Hutt.Valley,149270,149195,55,84,0,2,6,0,128,4
23,4,Waikato,417130,417046,68,95,1,6,9,0,412,4
23,15,Nelson.Marlborough,150280,150268,10,13,0,0,0,0,145,4
23,14,Wairarapa,44845,44776,48,72,0,5,9,0,42,4
23,10,Whanganui,64565,64555,7,11,0,1,1,0,73,3
23,16,West.Coast,32445,32440,2,5,0,1,1,0,19,3
23,7,Tairawhiti,48965,48965,0,0,0,0,0,0,48,3
23,2,Auckland,538840,538195,480,702,1,54,75,0,544,4
23,13,Capital.and.Coast,316620,316451,115,186,0,12,19,0,313,4
23,11,MidCentral,178240,178180,47,65,0,6,7,0,175,4
23,3,Counties.Manukau,557790,557351,313,483,2,24,34,0,564,4
23,0,Northland,178500,178496,4,4,1,0,0,0,180,4
23,19,Southern,328230,328195,25,37,1,3,4,0,325,4
23,5,Lakes,110040,110026,9,15,0,1,2,0,118,3
23,6,Bay.of.Plenty,236820,236787,23,37,0,2,2,0,223,4
23,18,South.Canterbury,60025,60013,5,13,0,2,2,0,45,4
23,8,Taranaki,119640,119611,19,31,0,2,4,0,115,4
23,9,Hawkes.Bay,165360,165212,105,162,0,7,11,0,165,4
23,1,Waitemata,622350,621757,415,637,1,46,66,0,639,4
23,17,Canterbury,562870,562755,85,125,0,11,14,0,562,4
24,12,Hutt.Valley,149270,149186,62,93,0,7,9,0,150,4
24,11,MidCentral,178240,178176,51,69,0,4,4,0,168,4
24,19,Southern,328230,328190,27,42,1,2,5,0,362,4
24,16,West.Coast,32445,32440,2,5,0,0,0,0,28,3
24,1,Waitemata,622350,621708,451,686,1,36,49,0,670,4
24,18,South.Canterbury,60025,60013,5,13,0,0,0,0,52,4
24,9,Hawkes.Bay,165360,165193,121,181,0,16,19,0,156,4
24,15,Nelson.Marlborough,150280,150266,11,15,0,1,2,0,163,4
24,3,Counties.Manukau,557790,557303,342,531,2,29,48,0,497,4
